step,time,stress,sensor_stream_hash,sensor_valid_fraction,sensor_observable_jump_score,sensor_hidden_event,obs1_true_x,obs1_true_y,obs1_raw_x,obs1_raw_y,obs1_valid,obs1_jump_score,obs1_hidden_event,obs1_reported_sigma,obs1_raw_error,obs2_true_x,obs2_true_y,obs2_raw_x,obs2_raw_y,obs2_valid,obs2_jump_score,obs2_hidden_event,obs2_reported_sigma,obs2_raw_error
237,13.035,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.4226620090999442,0,0.82,1.6,0.8253123725147004,1.7117243378231528,1,0.1016382347479635,0,0.01,0.1118505653260496,1.82,0.92,1.7592365182114176,1.0098822104338152,1,0.7436857834519248,0,0.01,0.1084942969539875
238,13.09,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.1564413669306167,0,0.82,1.6,0.8214254909617601,1.717610303818074,1,0.1410708246236013,0,0.01,0.1176189423037877,1.82,0.92,1.7600466617245023,1.0013299009283128,1,0.1718119092376321,0,0.01,0.1010393762618585
239,13.145,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.3226523254479858,0,0.82,1.6,0.8274280823626661,1.7127996038131692,1,0.1538491963754409,0,0.01,0.1130439163687921,1.82,0.92,1.7373554364552757,1.010760142453648,1,0.4914554545205307,0,0.01,0.1227498567889367
240,13.2,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.4052371485022583,0,0.82,1.6,0.8126252207588976,1.723578730854867,1,0.3662317798560797,0,0.01,0.123798586779311,1.82,0.92,1.7463750216148164,1.0310585566443116,1,0.4442425171484369,0,0.01,0.1332465400906774
241,13.255,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.1848863365752667,0,0.82,1.6,0.8110623783750626,1.7178402974358256,1,0.1189488872104011,0,0.01,0.1181787492744544,1.82,0.92,1.7427539016946672,1.0430655928942465,1,0.2508237859401322,0,0.01,0.1453000339222588
242,13.31,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.3212861830528162,0,0.82,1.6,0.8015703805633849,1.7344929123838722,1,0.383357591324235,0,0.01,0.1357497490018834,1.82,0.92,1.7501451497037814,1.0537121980588138,1,0.2592147747813974,0,0.01,0.1508597097293593
243,13.365,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.4211718430596461,0,0.82,1.6,0.8141423212768828,1.7517784957867248,1,0.4274786950858167,0,0.01,0.1518914881858232,1.82,0.92,1.7646236081365667,1.0388576821335769,1,0.4148649910334755,0,0.01,0.1311247245105928
244,13.42,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.2553483225046958,0,0.82,1.6,0.8141405502911369,1.7428367550095778,1,0.1788348190505246,0,0.01,0.1429568876709227,1.82,0.92,1.7480888501450496,1.037467553728053,1,0.331861825958867,0,0.01,0.1377310409904544
245,13.475,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.3629369335660282,0,0.82,1.6,0.8012772092238871,1.7514319572103765,1,0.309414314009552,0,0.01,0.1525849945407847,1.82,0.92,1.7346301733992906,1.053356556803157,1,0.4164595531225043,0,0.01,0.1583413355262259
246,13.53,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.2362833866269339,0,0.82,1.6,0.793432879117613,1.751751477970862,1,0.1570166976249095,0,0.01,0.1540594787032604,1.82,0.92,1.7484016292335711,1.0456574250483384,1,0.3155500756289582,0,0.01,0.1446240476759856
247,13.585,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.0748332794723571,0,0.82,1.6,0.7869163013614052,1.7543195222298151,1,0.1400865974583482,0,0.01,0.1578259993057156,1.82,0.92,1.7486823716400066,1.045269323442532,1,0.0095799614863661,0,0.01,0.1441478668265465
248,13.64,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.2057077870035237,0,0.82,1.6,0.7931667667866806,1.7660204942507511,1,0.2653157094989217,0,0.01,0.1681749889726294,1.82,0.92,1.7416605407038002,1.0472834774402604,1,0.1460998645081258,0,0.01,0.1494595413886521
249,13.695,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.1147885084228907,0,0.82,1.6,0.8028916869119308,1.76426924488545,1,0.1976268663739456,0,0.01,0.1651577403331594,1.82,0.92,1.741934062568924,1.0488573948705062,1,0.0319501504718358,0,0.01,0.1506602761175162
250,13.75,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.3990136344737391,0,0.82,1.6,0.773753381815811,1.7643497600144873,1,0.5827683267167375,0,0.01,0.1707325197796064,1.82,0.92,1.746757527941751,1.039235793531702,1,0.2152589422307408,0,0.01,0.1399343923856391
251,13.805,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.195846713259419,0,0.82,1.6,0.7605413872764076,1.7693827880727155,1,0.2827636264756392,0,0.01,0.1795156135891821,1.82,0.92,1.746339404583339,1.03380537677046,1,0.1089298000431988,0,0.01,0.1355638119079107
252,13.86,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.300996167475219,0,0.82,1.6,0.7730462995910719,1.7776243635147182,1,0.2995305645597204,0,0.01,0.1837255140041798,1.82,0.92,1.7447716740078674,1.0187637669093963,1,0.3024617703907176,0,0.01,0.1241514505985014
253,13.915,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.4120806443647981,0,0.82,1.6,0.7556612804194438,1.759415528775805,1,0.5035079161828204,0,0.01,0.1719092250350022,1.82,0.92,1.7537200523676428,1.0320668863948537,1,0.3206533725467757,0,0.01,0.1301999173747243
254,13.97,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,0.5,0.0116915521624687,0,0.82,1.6,0.7544974593739129,1.759303973885027,1,0.0233831043249374,0,0.01,0.1722449968040683,1.82,0.92,1.7537200523676428,1.0320668863948537,0,0.0,0,0.01,0.1301999173747243
255,14.025,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,0.5,0.1584165111622432,0,0.82,1.6,0.7463397103865912,1.7457242448174783,1,0.3168330223244864,0,0.01,0.1632831705766261,1.82,0.92,1.7537200523676428,1.0320668863948537,0,0.0,0,0.01,0.1301999173747243
256,14.08,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,0.5,0.15130116919856,0,0.82,1.6,0.7582347732618206,1.736373955131974,1,0.30260233839712,0,0.01,0.1497090473964626,1.82,0.92,1.7537200523676428,1.0320668863948537,0,0.0,0,0.01,0.1301999173747243
257,14.135,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.6044295659803384,0,0.82,1.6,0.7492007883677598,1.730260710811068,1,0.2181601606097737,0,0.01,0.1482578198570025,1.82,0.92,1.721747343194372,0.9942322858589582,1,0.990698971350903,0,0.01,0.123142262579549
258,14.19,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.4527967032262316,0,0.82,1.6,0.7402028549428427,1.7356769459543304,1,0.2100460987939086,0,0.01,0.1574033609004816,1.82,0.92,1.703103916893839,1.0235902115137838,1,0.6955473076585548,0,0.01,0.156190992592508
259,14.245,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.2421755914247499,0,0.82,1.6,0.7276492198395432,1.7298847159494657,1,0.2765094448557206,0,0.01,0.1593697149194864,1.82,0.92,1.7087163465031303,1.0148440063931936,1,0.2078417379937793,0,0.01,0.1462170888929316
260,14.3,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.3759416077477983,0,0.82,1.6,0.7191916665187541,1.718840566580612,1,0.2782110303029299,0,0.01,0.1558377372925662,1.82,0.92,1.6864707114765871,1.006717194605732,1,0.4736721851926666,0,0.01,0.1592166534438442
261,14.355,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.470073395107567,0,0.82,1.6,0.7340244656770218,1.7311192709452965,1,0.3851121975449892,0,0.01,0.1567930346518861,1.82,0.92,1.7096010543627371,0.9913827322538784,1,0.5550345926701448,0,0.01,0.1314664278888271
262,14.41,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.3083975370903175,0,0.82,1.6,0.7265993391368303,1.7286245213715403,1,0.1566604986250364,0,0.01,0.1589589599479521,1.82,0.92,1.7270254111491965,0.9763593717898378,1,0.4601345755555986,0,0.01,0.1087228263085591
263,14.465,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.1752690995615556,0,0.82,1.6,0.727583182318142,1.722395259849115,1,0.1261295310705341,0,0.01,0.153367101504769,1.82,0.92,1.735136052890333,0.9841127978899412,1,0.2244086680525771,0,0.01,0.1063594865176999
264,14.52,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.1686998542740724,0,0.82,1.6,0.7291366711108579,1.7284995913115633,1,0.1259780775095883,0,0.01,0.1573794443504461,1.82,0.92,1.726124940729034,0.9785858074978744,1,0.2114216310385566,0,0.01,0.1106563310132112
265,14.575,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.2979655882804841,0,0.82,1.6,0.7208053513426875,1.7049419421770784,1,0.4997494259418424,0,0.01,0.1444035648803203,1.82,0.92,1.7254679021215693,0.9738218151439028,1,0.0961817506191257,0,0.01,0.1087800777471759
266,14.63,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.2684880729560834,0,0.82,1.6,0.7101961740937915,1.68891993911965,1,0.3843223771110569,0,0.01,0.1412927307283824,1.82,0.92,1.724864532846209,0.9662130124561924,1,0.1526537688011099,0,0.01,0.105765777219506
267,14.685,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,0.5,0.2627811163144276,0,0.82,1.6,0.7209539745483691,1.712895111283663,1,0.5255622326288553,0,0.01,0.1501846240782182,1.82,0.92,1.724864532846209,0.9662130124561924,0,0.0,0,0.01,0.105765777219506
268,14.74,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,0.5,0.0996451284484571,0,0.82,1.6,0.7259269725493533,1.7042602512895866,1,0.1992902568969142,0,0.01,0.1404276842104071,1.82,0.92,1.724864532846209,0.9662130124561924,0,0.0,0,0.01,0.105765777219506
269,14.795,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,0.5,0.0710320553954086,0,0.82,1.6,0.733023216746226,1.7039458514878756,1,0.1420641107908172,0,0.01,0.135534869560248,1.82,0.92,1.724864532846209,0.9662130124561924,0,0.0,0,0.01,0.105765777219506
270,14.85,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.2464685591837394,0,0.82,1.6,0.7250636534338812,1.7010073019914609,1,0.1696935134483392,0,0.01,0.1386195691629299,1.82,0.92,1.7292741908014306,0.950664025768284,1,0.3232436049191396,0,0.01,0.0957677134062059
271,14.905,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.1356724961503792,0,0.82,1.6,0.7307630916297756,1.6968257894194063,1,0.1413770039844784,0,0.01,0.1316755835839242,1.82,0.92,1.723178415685513,0.948412199686276,1,0.12996798831628,0,0.01,0.1009042728539289
272,14.96,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.225749570106215,0,0.82,1.6,0.7146890350789269,1.7085920504544607,1,0.3984069240085676,0,0.01,0.151270065626057,1.82,0.92,1.724865181819286,0.946362375653938,1,0.0530922162038624,0,0.01,0.0987198484621855
273,15.015,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.4591935586533197,0,0.82,1.6,0.736000056830294,1.6843983545299015,1,0.6448238738065659,0,0.01,0.1190759115013141,1.82,0.92,1.7365438462005278,0.9392419178908432,1,0.2735632435000734,0,0.01,0.0856456712923608
274,15.07,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.1143810989788395,0,0.82,1.6,0.7332745078765451,1.6909205299214072,1,0.1413752297071039,0,0.01,0.1256497264033826,1.82,0.92,1.7328786143416024,0.9368634139555122,1,0.087386968250575,0,0.01,0.088738439073911
275,15.125,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.2148618190196266,0,0.82,1.6,0.7441897504887007,1.6983450428957112,1,0.264019631230578,0,0.01,0.1241730300553413,1.82,0.92,1.7272705830788526,0.9429621457939475,1,0.1657040068086753,0,0.01,0.0955301256253674
276,15.18,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.1362586432850682,0,0.82,1.6,0.7476430069676608,1.6989837537167838,1,0.0702365483845417,0,0.01,0.1226104316139,1.82,0.92,1.7365453580551629,0.9389282529171992,1,0.2022807381855947,0,0.01,0.0855742719550592
277,15.235,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,1.0,0.5335365839651041,0,0.82,1.6,0.7462384306860158,1.67116580941365,1,0.557067629568693,0,0.01,0.1024955683781579,1.82,0.92,1.7612385173369205,0.9325633485515148,1,0.5100055383615152,0,0.01,0.0600895129917881
278,15.29,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,0.5,0.1116524315793473,0,0.82,1.6,0.7512566752277773,1.6811397693341077,1,0.2233048631586947,0,0.01,0.1063452249437248,1.82,0.92,1.7612385173369205,0.9325633485515148,0,0.0,0,0.01,0.0600895129917881
279,15.345,6.0,4b2b7a53999e0e21acc8e7d4f9d977def8dcb7227d8607a11766c0fb7e132fdb,0.5,0.0615522792907477,0,0.82,1.6,0.7469699063430004,1.6767227065784551,1,0.1231045585814955,0,0.01,0.1059234076315232,1.82,0.92,1.7612385173369205,0.9325633485515148,0,0.0,0,0.01,0.0600895129917881
